price,duration,emirate,number,character,timestamp
6000,4 months ago,dubai,34562,q,07:00.0
5500,4 months ago,dubai,34564,q,07:00.0
5500,4 months ago,dubai,34565,q,07:00.0
12500,4 months ago,dubai,35135,u,07:00.0
25900,4 months ago,dubai,35533,k,07:00.0
45000,4 months ago,dubai,35666,a,07:00.0
5900,4 months ago,dubai,36033,c,07:00.0
4800,4 months ago,dubai,36446,f,07:00.0
3500,4 months ago,dubai,36993,p,07:00.0
4400,4 months ago,dubai,37080,d,07:00.0
4200,4 months ago,dubai,37477,z,07:00.0
3500,4 months ago,dubai,38070,y,07:00.0
6500,4 months ago,dubai,38138,g,07:00.0
12900,4 months ago,dubai,38884,j,07:00.0
23000,4 months ago,dubai,38899,a,07:00.0
9000,4 months ago,dubai,39009,q,07:00.0
16000,4 months ago,dubai,39777,h,07:00.0
10000,4 months ago,dubai,39911,t,07:00.0
7500,4 months ago,dubai,40032,v,07:00.0
8500,4 months ago,dubai,40084,u,07:00.0
19900,4 months ago,dubai,40403,i,07:00.0
3900,4 months ago,dubai,40644,z,07:00.0
5500,4 months ago,dubai,41181,s,07:00.0
8000,4 months ago,dubai,41418,t,07:00.0
3500,4 months ago,dubai,41464,q,07:00.0
5900,4 months ago,dubai,41841,o,07:00.0
4990,4 months ago,dubai,41951,b,07:00.0
10000,4 months ago,dubai,42833,a,07:00.0
6500,4 months ago,dubai,43212,j,07:00.0
5500,4 months ago,dubai,43218,n,07:00.0
20000,4 months ago,dubai,43330,q,07:00.0
31000,4 months ago,dubai,43343,t,07:00.0
11000,4 months ago,dubai,44002,u,07:00.0
4500,4 months ago,dubai,44241,n,07:00.0
3000,4 months ago,dubai,44248,p,07:00.0
16500,4 months ago,dubai,44408,k,07:00.0
15500,4 months ago,dubai,44489,i,07:00.0
13900,4 months ago,dubai,44489,k,07:00.0
12000,4 months ago,dubai,44563,a,07:00.0
2800,4 months ago,dubai,44749,l,07:00.0
4200,4 months ago,dubai,45414,y,07:00.0
7200,4 months ago,dubai,45433,k,07:00.0
4000,4 months ago,dubai,45510,x,07:00.0
3400,4 months ago,dubai,45630,aa,07:00.0
9900,4 months ago,dubai,45645,v,07:00.0
10000,4 months ago,dubai,45671,s,07:00.0
5500,4 months ago,dubai,45672,q,07:00.0
8000,4 months ago,dubai,45673,s,07:00.0
6000,4 months ago,dubai,45673,q,07:00.0
8000,4 months ago,dubai,45675,s,07:00.0
5500,4 months ago,dubai,45675,q,07:00.0
6500,4 months ago,dubai,45676,q,07:00.0
5500,4 months ago,dubai,45686,aa,07:00.0
14000,4 months ago,dubai,45687,a,07:00.0
12000,4 months ago,dubai,45689,k,07:00.0
7500,4 months ago,dubai,45811,t,07:00.0
6500,4 months ago,dubai,45811,q,07:00.0
7500,4 months ago,dubai,46494,x,07:00.0
11500,4 months ago,dubai,47077,d,07:00.0
14000,4 months ago,dubai,47300,i,07:00.0
6000,4 months ago,dubai,47544,aa,07:00.0
5900,4 months ago,dubai,48049,s,07:00.0
5900,4 months ago,dubai,48485,r,07:00.0
3200,4 months ago,dubai,49006,u,07:00.0
10000,4 months ago,dubai,49069,a,07:00.0
7500,4 months ago,dubai,49464,x,07:00.0
10000,4 months ago,dubai,49911,n,07:00.0
7500,4 months ago,dubai,50043,v,07:00.0
10000,4 months ago,dubai,50058,u,07:00.0
5900,4 months ago,dubai,50433,x,07:00.0
3300,4 months ago,dubai,50561,w,07:00.0
3300,4 months ago,dubai,50561,d,07:00.0
7000,4 months ago,dubai,50653,aa,07:00.0
5000,4 months ago,dubai,50670,x,07:00.0
6900,4 months ago,dubai,51815,o,07:00.0
2999,4 months ago,dubai,52722,i,07:00.0
7500,4 months ago,dubai,53003,v,07:00.0
140000,4 months ago,dubai,53333,e,07:00.0
12500,4 months ago,dubai,53456,x,07:00.0
7000,4 months ago,dubai,54003,v,07:00.0
7500,4 months ago,dubai,54005,q,07:00.0
9000,4 months ago,dubai,54114,t,07:00.0
4000,4 months ago,dubai,54415,e,07:00.0
3500,4 months ago,dubai,55195,p,07:00.0
17500,4 months ago,dubai,55540,n,07:00.0
15000,4 months ago,dubai,55561,h,07:00.0
25000,4 months ago,dubai,55922,l,07:00.0
4000,4 months ago,dubai,55926,l,07:00.0
15000,4 months ago,dubai,55978,a,07:00.0
10000,4 months ago,dubai,55994,p,07:00.0
10900,4 months ago,dubai,56100,c,07:00.0
7000,4 months ago,dubai,56106,a,07:00.0
7500,4 months ago,dubai,56516,o,07:00.0
3500,4 months ago,dubai,56557,u,07:00.0
10900,4 months ago,dubai,56560,s,07:00.0
7500,4 months ago,dubai,56562,n,07:00.0
7500,4 months ago,dubai,56563,n,07:00.0
8000,4 months ago,dubai,56564,n,07:00.0
7500,4 months ago,dubai,56568,n,07:00.0
9000,4 months ago,dubai,56569,n,07:00.0
33000,4 months ago,dubai,56661,d,07:00.0
13000,4 months ago,dubai,56678,o,07:00.0
4500,4 months ago,dubai,56717,z,07:00.0
7500,4 months ago,dubai,56781,q,07:00.0
6000,4 months ago,dubai,56782,q,07:00.0
7500,4 months ago,dubai,56783,s,07:00.0
5500,4 months ago,dubai,56784,q,07:00.0
9500,4 months ago,dubai,56785,q,07:00.0
5500,4 months ago,dubai,56787,q,07:00.0
8500,4 months ago,dubai,57558,aa,07:00.0
3500,4 months ago,dubai,59519,s,07:00.0
16900,4 months ago,dubai,59590,n,07:00.0
21000,4 months ago,dubai,59777,d,07:00.0
12000,4 months ago,dubai,59797,r,07:00.0
5500,4 months ago,dubai,59927,f,07:00.0
8500,4 months ago,dubai,60086,u,07:00.0
8900,4 months ago,dubai,60309,m,07:00.0
5900,4 months ago,dubai,60408,r,07:00.0
35000,4 months ago,dubai,60555,v,07:00.0
12500,4 months ago,dubai,60646,a,07:00.0
4700,4 months ago,dubai,60903,q,07:00.0
3500,4 months ago,dubai,61103,m,07:00.0
4500,4 months ago,dubai,61209,c,07:00.0
5500,4 months ago,dubai,61277,f,07:00.0
4900,4 months ago,dubai,62362,g,07:00.0
1900,4 months ago,dubai,62484,n,07:00.0
3500,4 months ago,dubai,63116,o,07:00.0
9900,4 months ago,dubai,63263,u,07:00.0
3000,4 months ago,dubai,63776,o,07:00.0
4000,4 months ago,dubai,64044,o,07:00.0
7000,4 months ago,dubai,64556,x,07:00.0
8500,4 months ago,dubai,64567,m,07:00.0
3800,4 months ago,dubai,64656,w,07:00.0
4500,4 months ago,dubai,65434,q,07:00.0
19900,4 months ago,dubai,65554,m,07:00.0
6500,4 months ago,dubai,65654,u,07:00.0
6500,4 months ago,dubai,65868,o,07:00.0
320000,4 months ago,dubai,66000,o,07:00.0
9000,4 months ago,dubai,66016,v,07:00.0
10000,4 months ago,dubai,66362,z,07:00.0
2999,4 months ago,dubai,66486,h,07:00.0
6900,4 months ago,dubai,66535,s,07:00.0
14000,4 months ago,dubai,66716,a,07:00.0
3500,4 months ago,dubai,66769,y,07:00.0
7500,4 months ago,dubai,66811,l,07:00.0
2999,4 months ago,dubai,66846,h,07:00.0
8500,4 months ago,dubai,67868,i,07:00.0
7500,4 months ago,dubai,67891,q,07:00.0
5500,4 months ago,dubai,67892,q,07:00.0
5500,4 months ago,dubai,67893,q,07:00.0
5500,4 months ago,dubai,67894,q,07:00.0
6000,4 months ago,dubai,67895,q,07:00.0
9500,4 months ago,dubai,67896,q,07:00.0
25000,4 months ago,dubai,68507,x,07:00.0
7500,4 months ago,dubai,68682,n,07:00.0
7500,4 months ago,dubai,68684,n,07:00.0
7500,4 months ago,dubai,68685,n,07:00.0
18000,4 months ago,dubai,68786,v,07:00.0
5900,4 months ago,dubai,68968,u,07:00.0
3900,4 months ago,dubai,70122,h,07:00.0
6500,4 months ago,dubai,70410,aa,07:00.0
13000,4 months ago,dubai,70670,n,07:00.0
9000,4 months ago,dubai,70860,y,07:00.0
8000,4 months ago,dubai,71661,u,07:00.0
4900,4 months ago,dubai,71672,aa,07:00.0
18000,4 months ago,dubai,71800,q,07:00.0
2800,4 months ago,dubai,72676,l,07:00.0
10000,4 months ago,dubai,72700,o,07:00.0
2999,4 months ago,dubai,72776,j,07:00.0
5500,4 months ago,dubai,73001,aa,07:00.0
2990,4 months ago,dubai,73005,x,07:00.0
6000,4 months ago,dubai,73742,h,07:00.0
25000,4 months ago,dubai,74244,n,07:00.0
4900,4 months ago,dubai,74500,o,07:00.0
9500,4 months ago,dubai,74567,t,07:00.0
5999,4 months ago,dubai,74732,r,07:00.0
7000,4 months ago,dubai,75678,x,07:00.0
7500,4 months ago,dubai,75752,n,07:00.0
7500,4 months ago,dubai,75753,n,07:00.0
8000,4 months ago,dubai,75756,n,07:00.0
7500,4 months ago,dubai,75758,n,07:00.0
7500,4 months ago,dubai,75759,n,07:00.0
3900,4 months ago,dubai,75787,x,07:00.0
6500,4 months ago,dubai,76077,t,07:00.0
3700,4 months ago,dubai,76706,j,07:00.0
9000,4 months ago,dubai,76707,c,07:00.0
13000,4 months ago,dubai,76867,k,07:00.0
20000,4 months ago,dubai,77110,n,07:00.0
3900,4 months ago,dubai,77167,q,07:00.0
5000,4 months ago,dubai,77301,m,07:00.0
4500,4 months ago,dubai,77327,y,07:00.0
15000,4 months ago,dubai,77527,a,07:00.0
8000,4 months ago,dubai,77552,u,07:00.0
8000,4 months ago,dubai,77552,n,07:00.0
10000,4 months ago,dubai,77654,p,07:00.0
8700,4 months ago,dubai,77686,t,07:00.0
9900,4 months ago,dubai,77860,u,07:00.0
35000,4 months ago,dubai,77878,v,07:00.0
8000,4 months ago,dubai,78002,u,07:00.0
10000,4 months ago,dubai,78654,u,07:00.0
9500,4 months ago,dubai,78654,o,07:00.0
21900,4 months ago,dubai,79111,o,07:00.0
9999,4 months ago,dubai,79512,a,07:00.0
2900,4 months ago,dubai,79903,m,07:00.0
7000,4 months ago,dubai,79939,b,07:00.0
3800,4 months ago,dubai,80035,z,07:00.0
15500,4 months ago,dubai,80060,v,07:00.0
7000,4 months ago,dubai,80076,v,07:00.0
19500,4 months ago,dubai,80280,b,07:00.0
13900,4 months ago,dubai,80600,t,07:00.0
4000,4 months ago,dubai,80894,b,07:00.0
8999,4 months ago,dubai,81108,r,07:00.0
18900,4 months ago,dubai,81112,v,07:00.0
8000,4 months ago,dubai,81178,r,07:00.0
6000,4 months ago,dubai,81211,l,07:00.0
16900,4 months ago,dubai,81234,g,07:00.0
50000,4 months ago,dubai,81699,a,07:00.0
25900,4 months ago,dubai,82288,m,07:00.0
7000,4 months ago,dubai,82829,m,07:00.0
3500,4 months ago,dubai,82877,i,07:00.0
9800,4 months ago,dubai,83322,r,07:00.0
28000,4 months ago,dubai,83366,p,07:00.0
3999,4 months ago,dubai,83866,q,07:00.0
5500,4 months ago,dubai,84001,z,07:00.0
5500,4 months ago,dubai,84002,z,07:00.0
5500,4 months ago,dubai,84003,z,07:00.0
5000,4 months ago,dubai,84003,v,07:00.0
5500,4 months ago,dubai,84005,z,07:00.0
5999,4 months ago,dubai,84199,e,07:00.0
6500,4 months ago,dubai,84321,n,07:00.0
5500,4 months ago,dubai,85155,y,07:00.0
3200,4 months ago,dubai,85578,e,07:00.0
6500,4 months ago,dubai,85685,g,07:00.0
4500,4 months ago,dubai,85787,g,07:00.0
4500,4 months ago,dubai,85878,g,07:00.0
6000,4 months ago,dubai,86099,v,07:00.0
10000,4 months ago,dubai,86800,o,07:00.0
9500,4 months ago,dubai,86900,c,07:00.0
11000,4 months ago,dubai,87655,o,07:00.0
5500,4 months ago,dubai,87659,n,07:00.0
8500,4 months ago,dubai,87867,e,07:00.0
7000,4 months ago,dubai,87886,e,07:00.0
11500,4 months ago,dubai,88005,i,07:00.0
3400,4 months ago,dubai,88138,v,07:00.0
3500,4 months ago,dubai,88158,h,07:00.0
6500,4 months ago,dubai,88678,y,07:00.0
10000,4 months ago,dubai,88765,p,07:00.0
17500,4 months ago,dubai,88850,t,07:00.0
7500,4 months ago,dubai,88908,d,07:00.0
25000,4 months ago,dubai,88977,l,07:00.0
10000,4 months ago,dubai,89298,n,07:00.0
3900,4 months ago,dubai,89869,g,07:00.0
7000,4 months ago,dubai,90087,v,07:00.0
2400,4 months ago,dubai,90116,z,07:00.0
35000,4 months ago,dubai,90902,p,07:00.0
2900,4 months ago,dubai,90927,b,07:00.0
8000,4 months ago,dubai,91004,o,07:00.0
3000,4 months ago,dubai,91050,n,07:00.0
9500,4 months ago,dubai,91139,v,07:00.0
18000,4 months ago,dubai,91144,n,07:00.0
19900,4 months ago,dubai,91990,w,07:00.0
10000,4 months ago,dubai,92266,r,07:00.0
3900,4 months ago,dubai,92599,z,07:00.0
4000,4 months ago,dubai,92772,r,07:00.0
2999,4 months ago,dubai,93797,r,07:00.0
6500,4 months ago,dubai,94321,n,07:00.0
6500,4 months ago,dubai,94567,x,07:00.0
7000,4 months ago,dubai,94942,k,07:00.0
5000,4 months ago,dubai,95002,n,07:00.0
3500,4 months ago,dubai,95199,u,07:00.0
3200,4 months ago,dubai,96003,p,07:00.0
3300,4 months ago,dubai,97002,h,07:00.0
3800,4 months ago,dubai,97337,g,07:00.0
3500,4 months ago,dubai,97654,t,07:00.0
5000,4 months ago,dubai,97729,u,07:00.0
17900,4 months ago,dubai,97773,d,07:00.0
9999,4 months ago,dubai,97860,f,07:00.0
5200,4 months ago,dubai,97898,n,07:00.0
2900,4 months ago,dubai,98122,m,07:00.0
3900,4 months ago,dubai,98299,w,07:00.0
5500,4 months ago,dubai,98761,p,07:00.0
5500,4 months ago,dubai,98767,j,07:00.0
6500,4 months ago,dubai,98995,g,07:00.0
15000,4 months ago,dubai,99123,k,07:00.0
8500,4 months ago,dubai,99242,p,07:00.0
8500,4 months ago,dubai,99262,p,07:00.0
8500,4 months ago,dubai,99272,p,07:00.0
8500,4 months ago,dubai,99282,p,07:00.0
13900,4 months ago,dubai,99300,e,07:00.0
5000,4 months ago,dubai,99491,d,07:00.0
25000,4 months ago,dubai,99646,p,07:00.0
75000,4 months ago,dubai,99777,d,07:00.0
7500,4 months ago,dubai,99809,d,07:00.0
2999,4 months ago,dubai,99839,i,07:00.0
2200,4 months ago,dubai,99845,b,07:00.0
5100,4 months ago,dubai,99848,u,07:00.0
75000,4 months ago,dubai,99888,h,07:00.0
13500,4 months ago,dubai,99946,j,07:00.0
3800,4 weeks ago,dubai,10,y,07:00.0
6500,4 weeks ago,dubai,11,bb,07:00.0
3700,4 weeks ago,dubai,33,cc,07:00.0
3500,4 weeks ago,dubai,77,k,07:00.0
2400,4 weeks ago,dubai,167,e,07:00.0
1900,4 weeks ago,dubai,205,aa,07:00.0
5000,4 weeks ago,dubai,300,aa,07:00.0
3200,4 weeks ago,dubai,424,k,07:00.0
3500,4 weeks ago,dubai,454,s,07:00.0
2800,4 weeks ago,dubai,553,bb,07:00.0
6500,4 weeks ago,dubai,911,i,07:00.0
18900,4 weeks ago,dubai,2654,k,07:00.0
24500,4 weeks ago,dubai,3394,i,07:00.0
24500,4 weeks ago,dubai,3394,g,07:00.0
29000,4 weeks ago,dubai,3971,i,07:00.0
275000,4 weeks ago,dubai,4440,h,07:00.0
25000,4 weeks ago,dubai,5163,g,07:00.0
24500,4 weeks ago,dubai,5663,k,07:00.0
3300,4 weeks ago,dubai,5700,y,07:00.0
18900,4 weeks ago,dubai,5987,k,07:00.0
79000,4 weeks ago,dubai,6004,e,07:00.0
17900,4 weeks ago,dubai,6179,d,07:00.0
28500,4 weeks ago,dubai,6993,v,07:00.0
1500000,4 weeks ago,dubai,7000,x,07:00.0
22000,4 weeks ago,dubai,7108,e,07:00.0
5000,4 weeks ago,dubai,7337,d,07:00.0
20000,4 weeks ago,dubai,7961,u,07:00.0
18500,4 weeks ago,dubai,8279,i,07:00.0
20000,4 weeks ago,dubai,8513,i,07:00.0
24500,4 weeks ago,dubai,9655,l,07:00.0
22999,4 weeks ago,dubai,9768,l,07:00.0
8900,4 weeks ago,dubai,11455,u,07:00.0
3500,4 weeks ago,dubai,15433,j,07:00.0
7500,4 weeks ago,dubai,15581,e,07:00.0
21900,4 weeks ago,dubai,20024,b,07:00.0
18500,4 weeks ago,dubai,23221,c,07:00.0
7900,4 weeks ago,dubai,23424,y,07:00.0
4000,4 weeks ago,dubai,26080,y,07:00.0
14000,4 weeks ago,dubai,27223,x,07:00.0
68000,4 weeks ago,dubai,30005,i,07:00.0
4900,4 weeks ago,dubai,30733,y,07:00.0
3500,4 weeks ago,dubai,32126,q,07:00.0
3900,4 weeks ago,dubai,33523,d,07:00.0
4200,4 weeks ago,dubai,40558,b,07:00.0
3900,4 weeks ago,dubai,42262,t,07:00.0
2900,4 weeks ago,dubai,47334,cc,07:00.0
9000,4 weeks ago,dubai,50607,n,07:00.0
49900,4 weeks ago,dubai,51051,a,07:00.0
8500,4 weeks ago,dubai,51133,o,07:00.0
6500,4 weeks ago,dubai,51331,e,07:00.0
3500,4 weeks ago,dubai,54149,c,07:00.0
3800,4 weeks ago,dubai,60446,t,07:00.0
11000,4 weeks ago,dubai,61700,u,07:00.0
3900,4 weeks ago,dubai,64650,u,07:00.0
18500,4 weeks ago,dubai,66694,c,07:00.0
35000,4 weeks ago,dubai,66773,q,07:00.0
11500,4 weeks ago,dubai,66994,u,07:00.0
4500,4 weeks ago,dubai,72977,h,07:00.0
35000,4 weeks ago,dubai,74446,b,07:00.0
4800,4 weeks ago,dubai,77865,k,07:00.0
4900,4 weeks ago,dubai,80095,m,07:00.0
4500,4 weeks ago,dubai,86465,b,07:00.0
